#						
# Global CO2 concentration (ppm) for use as model forcing in Global Carbon Budget 2024						
# Prepared by M W Jones for the Global Carbon Project 24 May 2024						
# This dataset is intended to be used as atmospheric forcing for modelling the evolution of carbon sinks						
#						
# Input Data:
# NOAA: co2_mm_gl.csv / https://gml.noaa.gov/aftp/products/trends/co2/
# Scripps MLO: https://scrippsco2.ucsd.edu/data/atmospheric_co2/
# Joos & Spahni (2008): https://www.pnas.org/doi/full/10.1073/pnas.0707386105 
#
# Processing steps steps:						
# 1) Jan 1980 onward = raw data from NOAA.						
# 2) March 1958 - December 1979 = Scripps MLO data with corrections made to improve alignment with NOAA data:			
# --- 2A: A constant of -0.231 was added to all Scripps data to improve alignment with the NOAA data. The constant is the mean offset of CO2 trend values in the period 1980-2000. Visual checks suggested that including additional years since 2000 led to a poorer alignment of the two time series because the Scripps and	NOAA data are in better agreement nearer the transition than in more recent years.		
# --- 2B: Departures of the monthly CO2 values from the trend CO2 values are shifted by 1 month versus the raw Scripps data. This corrects for the fact that peaks/troughs in CO2_observation - CO2_trend in the Scripps MLO record are about 1 month out of sync with peaks/troughs in CO2_observation - CO2_trend in the NOAA global CO2 value. Method: found optimal shift in the climatology Scripps data vs the climatology of departures in the NOAA data. +1 month is optimal. This was applied on top of correction (2A).
# --- 2C: The amplitude of the departures of the monthly values from trend values are dampened vs. the raw Scripps data. This corrects for the higher amplitude of the seasonal cycle of CO2 concentrations at MLO vs. in the global record. Method: calculated a Scripps-to-NOAA multiplier from the monthly climatologicalvalues of CO2_observation - CO2_trend in the two datasets. This was applied on top of correction (2B).		
# 3) Jan 1750 - February 1958 = Joos & Spahni data with corrections made to improve alignment with Scripps and NOAA data.						
# --- 3A: A constant of +0.973 was added to all Joos & Spahni data to improve alignment with the Scripps data. The constant is the mean offset	of CO2 annual values (annual mean in the case of Scripps) in the period 1958-1978.
# --- 3B: Climatology was enforced on the Joos & Spahni data. This ensures a continuous climatology consistent with the later Scripps & NOAA	periods. Method: Fitted a spline through annual data to get a monthly CO2 trend estimate then added the monthly climatology of CO2_observation - CO2_trend departures seen in the combined Scripps and NOAA records for the period 1958-2000. These approaches apply on top of corrections (2ABC).
#						
Primary Source,Year_Decimal,Year,Month,CO2_ppm,CO2_ppm.trend
Joos & Spahni,1940.708,1940,9,308.728202732338,311.299631303767
Joos & Spahni,1940.792,1940,10,309.87691628062,311.319297233001
Joos & Spahni,1940.875,1940,11,311.056281970523,311.338662922904
Joos & Spahni,1940.958,1940,12,311.770734289433,311.357726284507
Joos & Spahni,1941.042,1941,1,312.225802301037,311.376485227866
Joos & Spahni,1941.125,1941,2,312.560056072751,311.394937640563
Joos & Spahni,1941.208,1941,3,312.874748054372,311.413081387705
Joos & Spahni,1941.292,1941,4,313.153176238185,311.430914333423
Joos & Spahni,1941.375,1941,5,313.04783910375,311.448434341845
Joos & Spahni,1941.458,1941,6,312.116710705675,311.465639277104
Joos & Spahni,1941.542,1941,7,310.426336527138,311.482527003328
Joos & Spahni,1941.625,1941,8,308.987071575125,311.499095384649
Joos & Spahni,1941.708,1941,9,308.943913713767,311.515342285195
Joos & Spahni,1941.792,1941,10,310.088884616717,311.531265569098
Joos & Spahni,1941.875,1941,11,311.264482148107,311.546863100487
Joos & Spahni,1941.958,1941,12,311.97514074842,311.562132743494
Joos & Spahni,1942.042,1942,1,312.426389629086,311.577072555916
Joos & Spahni,1942.125,1942,2,312.756803482118,311.59168504993
Joos & Spahni,1942.208,1942,3,313.06764385876,311.605977192093
Joos & Spahni,1942.292,1942,4,313.342218047391,311.619956142629
Joos & Spahni,1942.375,1942,5,313.233033823665,311.633629061761
Joos & Spahni,1942.458,1942,6,312.298074538285,311.647003109713
Joos & Spahni,1942.542,1942,7,310.603894970521,311.660085446711
Joos & Spahni,1942.625,1942,8,309.160859423454,311.672883232978
Joos & Spahni,1942.708,1942,9,309.113975057309,311.685403628738
Joos & Spahni,1942.792,1942,10,310.255272841835,311.697653794216
Joos & Spahni,1942.875,1942,11,311.427259937254,311.709640889635
Joos & Spahni,1942.958,1942,12,312.134380080145,311.721372075219
Joos & Spahni,1943.042,1943,1,312.582171591917,311.732854518747
Joos & Spahni,1943.125,1943,2,312.909213993891,311.744095561704
Joos & Spahni,1943.208,1943,3,313.216769385956,311.75510271929
Joos & Spahni,1943.292,1943,4,313.488145419017,311.765883514255
Joos & Spahni,1943.375,1943,5,313.375850231255,311.77644546935
Joos & Spahni,1943.458,1943,6,312.437867535898,311.786796107327
Joos & Spahni,1943.542,1943,7,310.740752474746,311.796942950936
Joos & Spahni,1943.625,1943,8,309.294869713404,311.806893522928
Joos & Spahni,1943.708,1943,9,309.245226774626,311.816655346054
Joos & Spahni,1943.792,1943,10,310.383854990684,311.826235943065
Joos & Spahni,1943.875,1943,11,311.553261884332,311.835642836713
Joos & Spahni,1943.958,1943,12,312.257891554673,311.844883549747
Joos & Spahni,1944.042,1944,1,312.703282750796,311.853965677626
Joos & Spahni,1944.125,1944,2,313.028016920242,311.862898488055
Joos & Spahni,1944.208,1944,3,313.333359587655,311.871692920988
Joos & Spahni,1944.292,1944,4,313.60262189385,311.880359989088
Joos & Spahni,1944.375,1944,5,313.488315466918,311.888910705014
Joos & Spahni,1944.458,1944,6,312.548427509999,311.897356081427
Joos & Spahni,1944.542,1944,7,310.849516654799,311.905707130989
Joos & Spahni,1944.625,1944,8,309.401951056837,311.913974866361
Joos & Spahni,1944.708,1944,9,309.350741728774,311.922170300202
Joos & Spahni,1944.792,1944,10,310.487923492794,311.930304445175
Joos & Spahni,1944.875,1944,11,311.656007361559,311.93838831394
Joos & Spahni,1944.958,1944,12,312.359440924085,311.946432919158
Joos & Spahni,1945.042,1945,1,312.80376621466,311.954449141489
Joos & Spahni,1945.125,1945,2,313.127563257754,311.962444825566
Joos & Spahni,1945.208,1945,3,313.432091446662,311.970424779995
Joos & Spahni,1945.292,1945,4,313.700655586144,311.978393681383
Joos & Spahni,1945.375,1945,5,313.585760968238,311.986356206333
Joos & Spahni,1945.458,1945,6,312.645388460023,311.994317031452
Joos & Spahni,1945.542,1945,7,310.946090357154,312.002280833345
Joos & Spahni,1945.625,1945,8,309.498228479093,312.010252288617
Joos & Spahni,1945.708,1945,9,309.446807502446,312.018236073874
Joos & Spahni,1945.792,1945,10,310.583855913341,312.026236865722
Joos & Spahni,1945.875,1945,11,311.751878388383,312.034259340764
Joos & Spahni,1945.958,1945,12,312.455316180534,312.042308175608
Joos & Spahni,1946.042,1946,1,312.899705170234,312.050388097063
Joos & Spahni,1946.125,1946,2,313.223623418857,312.058504986669
Joos & Spahni,1946.208,1946,3,313.528332547361,312.066665880694
Joos & Spahni,1946.292,1946,4,313.797139770373,312.074877865611
Joos & Spahni,1946.375,1946,5,313.682552789798,312.083148027893
Joos & Spahni,1946.458,1946,6,312.742554882584,312.091483454013
Joos & Spahni,1946.542,1946,7,311.043700754253,312.099891230444
Joos & Spahni,1946.625,1946,8,309.596354634135,312.108378443659
Joos & Spahni,1946.708,1946,9,309.545523608703,312.116952180131
Joos & Spahni,1946.792,1946,10,310.683238573954,312.125619526335
Joos & Spahni,1946.875,1946,11,311.852006616361,312.134387568742
Joos & Spahni,1946.958,1946,12,312.556271398751,312.143263393825
Joos & Spahni,1947.042,1947,1,313.001571121344,312.152254048173
Joos & Spahni,1947.125,1947,2,313.326484093182,312.161365660995
Joos & Spahni,1947.208,1947,3,313.63227011079,312.170603444123
Joos & Spahni,1947.292,1947,4,313.902234474266,312.179972569504
Joos & Spahni,1947.375,1947,5,313.788882970989,312.189478209084
Joos & Spahni,1947.458,1947,6,312.850196963382,312.19912553481
Joos & Spahni,1947.542,1947,7,311.152729242438,312.208919718629
Joos & Spahni,1947.625,1947,8,309.706842122963,312.218865932486
Joos & Spahni,1947.708,1947,9,309.657540776901,312.22896934833
Joos & Spahni,1947.792,1947,10,310.796854185724,312.239235138105
Joos & Spahni,1947.875,1947,11,311.967287521377,312.249668473758
Joos & Spahni,1947.958,1947,12,312.673282532163,312.260274527237
Joos & Spahni,1948.042,1948,1,313.120375472151,312.271058398981
Joos & Spahni,1948.125,1948,2,313.447141976965,312.282023544777
Joos & Spahni,1948.208,1948,3,313.75483844243,312.293171775763
Joos & Spahni,1948.292,1948,4,314.02676673633,312.304504831568
Joos & Spahni,1948.375,1948,5,313.915429213727,312.316024451822
Joos & Spahni,1948.458,1948,6,312.978803804725,312.327732376154
Joos & Spahni,1948.542,1948,7,311.283439868003,312.339630344194
Joos & Spahni,1948.625,1948,8,309.839696286048,312.351720095571
Joos & Spahni,1948.708,1948,9,309.792574798488,312.364003369916
Joos & Spahni,1948.792,1948,10,310.934100954477,312.376481906858
Joos & Spahni,1948.875,1948,11,312.106776493646,312.389157446027
Joos & Spahni,1948.958,1948,12,312.815039731977,312.402031727051
Joos & Spahni,1949.042,1949,1,313.264423483552,312.415106410382
Joos & Spahni,1949.125,1949,2,313.59349976751,312.428381335322
Joos & Spahni,1949.208,1949,3,313.903521186699,312.441854520032
Joos & Spahni,1949.292,1949,4,314.177785808254,312.455523903492
Joos & Spahni,1949.375,1949,5,314.068792186584,312.469387424679
Joos & Spahni,1949.458,1949,6,313.134514451145,312.483443022574
Joos & Spahni,1949.542,1949,7,311.441498159965,312.497688636156
Joos & Spahni,1949.625,1949,8,310.00009839488,312.512122204404
Joos & Spahni,1949.708,1949,9,309.955313094868,312.526741666297
Joos & Spahni,1949.792,1949,10,311.099164008434,312.541544960815
Joos & Spahni,1949.875,1949,11,312.274149074556,312.556530026937
Joos & Spahni,1949.958,1949,12,312.984702808568,312.571694803642
Joos & Spahni,1950.042,1950,1,313.436354387488,312.587037314317
Joos & Spahni,1950.125,1950,2,313.767675955922,312.602557523735
Joos & Spahni,1950.208,1950,3,314.079924004718,312.618257338051
Joos & Spahni,1950.292,1950,4,314.356400652593,312.634138747831
Joos & Spahni,1950.375,1950,5,314.249608505542,312.650203743638
Joos & Spahni,1950.458,1950,6,313.317525744607,312.666454316036
Joos & Spahni,1950.542,1950,7,311.6267019794,312.68289245559
Joos & Spahni,1950.625,1950,8,310.187496343341,312.699520152865
Joos & Spahni,1950.708,1950,9,310.144910826995,312.716339398424
Joos & Spahni,1950.792,1950,10,311.290971230451,312.733352182832
Joos & Spahni,1950.875,1950,11,312.468179544272,312.750560496653
Joos & Spahni,1950.958,1950,12,313.180974335378,312.767966330452
Joos & Spahni,1951.042,1951,1,313.634888742694,312.785571669523
Joos & Spahni,1951.125,1951,2,313.968496810164,312.803378377976
Joos & Spahni,1951.208,1951,3,314.283054865398,312.821388198731
Joos & Spahni,1951.292,1951,4,314.561864774204,312.839602869442
Joos & Spahni,1951.375,1951,5,314.457428889664,312.858024127759
Joos & Spahni,1951.458,1951,6,313.527725139907,312.876653711336
Joos & Spahni,1951.542,1951,7,311.839302881634,312.895493357824
Joos & Spahni,1951.625,1951,8,310.402520995353,312.914544804876
Joos & Spahni,1951.708,1951,9,310.362381218717,312.933809790145
Joos & Spahni,1951.792,1951,10,311.510909098901,312.953290051282
Joos & Spahni,1951.875,1951,11,312.69060637356,312.972987325941
Joos & Spahni,1951.958,1951,12,313.405911356698,312.992903351772
Joos & Spahni,1952.042,1952,1,313.862356948605,313.013039875435
Joos & Spahni,1952.125,1952,2,314.198517282911,313.033398850724
Joos & Spahni,1952.208,1952,3,314.515649105238,313.053982438571
Joos & Spahni,1952.292,1952,4,314.797054713676,313.074792808914
Joos & Spahni,1952.375,1952,5,314.695236893594,313.09583213169
Joos & Spahni,1952.458,1952,6,313.768174005408,313.117102576837
Joos & Spahni,1952.542,1952,7,312.082415838101,313.138606314292
Joos & Spahni,1952.625,1952,8,310.648321704469,313.160345513993
Joos & Spahni,1952.708,1952,9,310.610893774449,313.182322345878
Joos & Spahni,1952.792,1952,10,311.762158027503,313.204538979884
Joos & Spahni,1952.875,1952,11,312.944616633567,313.226997585948
Joos & Spahni,1952.958,1952,12,313.662708338935,313.249700334009
Joos & Spahni,1953.042,1953,1,314.12196643642,313.272649363249
Joos & Spahni,1953.125,1953,2,314.460964537679,313.295846105492
Joos & Spahni,1953.208,1953,3,314.780957951866,313.3192912852
Joos & Spahni,1953.292,1953,4,315.065247500843,313.342985596081
Joos & Spahni,1953.375,1953,5,314.96633449375,313.366929731845
Joos & Spahni,1953.458,1953,6,314.042195814771,313.3911243862
Joos & Spahni,1953.542,1953,7,312.359379776663,313.415570252854
Joos & Spahni,1953.625,1953,8,310.928244215992,313.440268025515
Joos & Spahni,1953.708,1953,9,310.893789826464,313.465218397893
Joos & Spahni,1953.792,1953,10,312.048041111314,313.490422063695
Joos & Spahni,1953.875,1953,11,313.233498764249,313.51587971663
Joos & Spahni,1953.958,1953,12,313.954600055332,313.541592050406
Joos & Spahni,1954.042,1954,1,314.416876801241,313.56755972807
Joos & Spahni,1954.125,1954,2,314.75890113961,313.593782707422
Joos & Spahni,1954.208,1954,3,315.081926907688,313.620260241021
Joos & Spahni,1954.292,1954,4,315.369253455525,313.646991550763
Joos & Spahni,1954.375,1954,5,315.273380620447,313.673975858542
Joos & Spahni,1954.458,1954,6,314.352283814826,313.701212386255
Joos & Spahni,1954.542,1954,7,312.672509879605,313.728700355795
Joos & Spahni,1954.625,1954,8,311.244415179535,313.756438989059
Joos & Spahni,1954.708,1954,9,311.212998936513,313.784427507942
Joos & Spahni,1954.792,1954,10,312.370284181958,313.812665134339
Joos & Spahni,1954.875,1954,11,313.558770137765,313.841151090146
Joos & Spahni,1954.958,1954,12,314.282892602183,313.869884597257
Joos & Spahni,1955.042,1955,1,314.748181952235,313.898864879064
Joos & Spahni,1955.125,1955,2,315.093209625558,313.928091193371
Joos & Spahni,1955.208,1955,3,315.419229499057,313.95756283239
Joos & Spahni,1955.292,1955,4,315.709540994596,313.987279089834
Joos & Spahni,1955.375,1955,5,315.616644021316,314.017239259411
Joos & Spahni,1955.458,1955,6,314.698514063404,314.047442634832
Joos & Spahni,1955.542,1955,7,313.021698033618,314.077888509808
Joos & Spahni,1955.625,1955,8,311.596552368525,314.108576178049
Joos & Spahni,1955.708,1955,9,311.568076361836,314.139504933265
Joos & Spahni,1955.792,1955,10,312.728293116786,314.170674069167
Joos & Spahni,1955.875,1955,11,313.919701927083,314.202082879464
Joos & Spahni,1955.958,1955,12,314.646738662794,314.233730657868
Joos & Spahni,1956.042,1956,1,315.114934548252,314.265617475081
Joos & Spahni,1956.125,1956,2,315.462879704834,314.297761272646
Joos & Spahni,1956.208,1956,3,315.791864529611,314.330197862945
Joos & Spahni,1956.292,1956,4,316.085225740113,314.362963835351
Joos & Spahni,1956.375,1956,5,315.995500541145,314.39609577924
Joos & Spahni,1956.458,1956,6,315.080701712557,314.429630283986
Joos & Spahni,1956.542,1956,7,313.407413462773,314.463603938963
Joos & Spahni,1956.625,1956,8,311.986029524022,314.498053333546
Joos & Spahni,1956.708,1956,9,311.961586485681,314.533015057109
Joos & Spahni,1956.792,1956,10,313.126144746646,314.568525699027
Joos & Spahni,1956.875,1956,11,314.322240896293,314.604621848674
Joos & Spahni,1956.958,1956,12,315.054348100351,314.641340095425
Joos & Spahni,1957.042,1957,1,315.528032164232,314.678715091061
Joos & Spahni,1957.125,1957,2,315.881855354908,314.71673692272
Joos & Spahni,1957.208,1957,3,316.217017779566,314.7553511129
Joos & Spahni,1957.292,1957,4,316.516763151264,314.794501246502
Joos & Spahni,1957.375,1957,5,316.433535670334,314.834130908429
Joos & Spahni,1957.458,1957,6,315.525255112156,314.874183683585
Joos & Spahni,1957.542,1957,7,313.858412680681,314.914603156872
Joos & Spahni,1957.625,1957,8,312.443309103669,314.955332913193
Joos & Spahni,1957.708,1957,9,312.424887966022,314.996316537451
Joos & Spahni,1957.792,1957,10,313.595116662168,315.037497614549
Joos & Spahni,1957.875,1957,11,314.796438777009,315.07881972939
Joos & Spahni,1957.958,1957,12,315.533234471802,315.120226466876
Joos & Spahni,1958.042,1958,1,316.010979660397,315.161662587226
Joos & Spahni,1958.125,1958,2,316.368218315078,315.20309988289
Scripps,1958.208,1958,3,316.668218315078,314.2095
Scripps,1958.292,1958,4,317.058218315078,314.9295
Scripps,1958.375,1958,5,315.999314738576,314.4595
Scripps,1958.458,1958,6,315.52429264214,314.9195
Scripps,1958.542,1958,7,313.880323689585,314.9695
Scripps,1958.625,1958,8,313.466767080745,315.9795
Scripps,1958.708,1958,9,313.340564360064,315.8795
Scripps,1958.792,1958,10,313.761686841489,315.1795
Scripps,1958.875,1958,11,314.725729885057,314.9795
Scripps,1958.958,1958,12,315.699648902821,315.1995
Scripps,1959.042,1959,1,316.178141536273,315.2895
Scripps,1959.125,1959,2,316.803976125043,315.6095
Scripps,1959.208,1959,3,316.60705207338,315.1395
Scripps,1959.292,1959,4,316.88948364486,315.1895
Scripps,1959.375,1959,5,316.791104569782,315.2295
Scripps,1959.458,1959,6,316.37429264214,315.7695
Scripps,1959.542,1959,7,314.54181449966,315.6395
Scripps,1959.625,1959,8,313.338102484472,315.8595
Scripps,1959.708,1959,9,313.963581512975,316.5195
Scripps,1959.792,1959,10,314.691686841489,316.1095
Scripps,1959.875,1959,11,316.202390804598,316.4595
Scripps,1959.958,1959,12,316.536290752351,316.1195
Scripps,1960.042,1960,1,317.038141536273,316.1495
Scripps,1960.125,1960,2,317.321971659224,316.0995
Scripps,1960.208,1960,3,317.526194056946,316.0395
Scripps,1960.292,1960,4,318.175490654206,316.4695
Scripps,1960.375,1960,5,318.506578015644,316.9595
Scripps,1960.458,1960,6,317.797212374582,317.2195
Scripps,1960.542,1960,7,316.186286929884,317.3095
Scripps,1960.625,1960,8,314.450773291925,316.9895
Scripps,1960.708,1960,9,314.30509008943,316.8695
Scripps,1960.792,1960,10,315.194145282135,316.6195
Scripps,1960.875,1960,11,316.402390804598,316.6595
Scripps,1960.958,1960,12,317.146290752351,316.7295
Scripps,1961.042,1961,1,317.498141536273,316.6095
Scripps,1961.125,1961,2,318.02330796977,316.8195
Scripps,1961.208,1961,3,318.499813395758,317.0195
Scripps,1961.292,1961,4,318.641497663551,316.9295
Scripps,1961.375,1961,5,319.068367846851,317.4995
Scripps,1961.458,1961,6,317.98429264214,317.3795
Scripps,1961.542,1961,7,316.553305309735,317.6595
Scripps,1961.625,1961,8,315.320773291925,317.8595
Scripps,1961.708,1961,9,315.116598665885,317.6895
Scripps,1961.792,1961,10,316.676603722782,318.1095
Scripps,1961.875,1961,11,317.512390804598,317.7695
Scripps,1961.958,1961,12,317.966290752351,317.5495
Scripps,1962.042,1962,1,318.561812944523,317.6595
Scripps,1962.125,1962,2,318.86330796977,317.6595
Scripps,1962.208,1962,3,319.646194056946,318.1595
Scripps,1962.292,1962,4,319.727504672897,318.0095
Scripps,1962.375,1962,5,319.505631123919,317.9295
Scripps,1962.458,1962,6,318.82429264214,318.2195
Scripps,1962.542,1962,7,317.594796119809,318.7095
Scripps,1962.625,1962,8,315.932108695652,318.4795
Scripps,1962.708,1962,9,316.36810724234,318.9495
Scripps,1962.792,1962,10,316.796603722782,318.2295
Scripps,1962.875,1962,11,318.102390804598,318.3595
Scripps,1962.958,1962,12,318.656290752351,318.2395
Scripps,1963.042,1963,1,319.361812944523,318.4595
Scripps,1963.125,1963,2,319.38330796977,318.1795
Scripps,1963.208,1963,3,319.826194056946,318.3395
Scripps,1963.292,1963,4,320.537504672897,318.8195
Scripps,1963.375,1963,5,320.732894400988,319.1495
Scripps,1963.458,1963,6,319.68429264214,319.0795
Scripps,1963.542,1963,7,317.733305309734,318.8395
Scripps,1963.625,1963,8,316.283444099379,318.8395
Scripps,1963.708,1963,9,316.34810724234,318.9295
Scripps,1963.792,1963,10,317.359062163428,318.7995
Scripps,1963.875,1963,11,318.489051724138,318.7495
Scripps,1963.958,1963,12,319.316290752351,318.8995
Scripps,1964.042,1964,1,320.205484352774,319.2895
Scripps,1964.125,1964,2,320.389967193404,319.1395
Scripps,1964.208,1964,3,320.698097362889,319.1795
Scripps,1964.292,1964,4,320.959518691589,319.2295
Scripps,1964.375,1964,5,320.708367846851,319.1395
Scripps,1964.458,1964,6,320.086239130435,319.4995
Scripps,1964.542,1964,7,318.419268550034,319.5595
Scripps,1964.625,1964,8,317.234779503106,319.7995
Scripps,1964.708,1964,9,316.84112439525,319.4395
Scripps,1964.792,1964,10,318.259062163428,319.6995
Scripps,1964.875,1964,11,319.099051724138,319.3595
Scripps,1964.958,1964,12,319.759648902821,319.2595
Scripps,1965.042,1965,1,320.038141536273,319.1495
Scripps,1965.125,1965,2,320.772639814497,319.5595
Scripps,1965.208,1965,3,320.858955379323,319.3595
Scripps,1965.292,1965,4,321.295525700935,319.5595
Scripps,1965.375,1965,5,320.640157678057,319.0495
Scripps,1965.458,1965,6,320.063319397993,319.4495
Scripps,1965.542,1965,7,319.184796119809,320.2995
Scripps,1965.625,1965,8,317.384779503106,319.9495
Scripps,1965.708,1965,9,317.942632971705,320.5495
Scripps,1965.792,1965,10,318.691520604074,320.1395
Scripps,1965.875,1965,11,320.299051724138,320.5595
Scripps,1965.958,1965,12,320.386290752351,319.9695
Scripps,1966.042,1966,1,321.241812944523,320.3395
Scripps,1966.125,1966,2,321.931971659224,320.7095
Scripps,1966.208,1966,3,322.355336040512,320.8495
Scripps,1966.292,1966,4,322.85153271028,321.1095
Scripps,1966.375,1966,5,322.547420955126,320.9495
Scripps,1966.458,1966,6,321.933319397993,321.3195
Scripps,1966.542,1966,7,320.336286929884,321.4595
Scripps,1966.625,1966,8,318.876114906832,321.4495
Scripps,1966.708,1966,9,318.76414154816,321.3795
Scripps,1966.792,1966,10,319.49397904472,320.9495
Scripps,1966.875,1966,11,321.215712643678,321.4795
Scripps,1966.958,1966,12,321.996290752351,321.5795
Scripps,1967.042,1967,1,322.965484352774,322.0495
Scripps,1967.125,1967,2,322.821971659224,321.5995
Scripps,1967.208,1967,3,322.995336040512,321.4895
Scripps,1967.292,1967,4,323.567539719626,321.8195
Scripps,1967.375,1967,5,323.457420955126,321.8595
Scripps,1967.458,1967,6,322.273319397993,321.6595
Scripps,1967.542,1967,7,320.506286929884,321.6295
Scripps,1967.625,1967,8,319.418785714286,322.0095
Scripps,1967.708,1967,9,319.385650124615,322.0095
Scripps,1967.792,1967,10,320.79397904472,322.2495
Scripps,1967.875,1967,11,322.169051724138,322.4295
Scripps,1967.958,1967,12,323.009648902821,322.5095
Scripps,1968.042,1968,1,323.195484352774,322.2795
Scripps,1968.125,1968,2,323.499967193404,322.2495
Scripps,1968.208,1968,3,323.844478024078,322.3195
Scripps,1968.292,1968,4,324.147539719626,322.3995
Scripps,1968.375,1968,5,324.020157678057,322.4295
Scripps,1968.458,1968,6,323.535265886288,322.9395
Scripps,1968.542,1968,7,322.100759360109,323.2495
Scripps,1968.625,1968,8,320.630121118012,323.2295
Scripps,1968.708,1968,9,320.475650124615,323.0995
Scripps,1968.792,1968,10,321.646437485366,323.1095
Scripps,1968.875,1968,11,322.765712643678,323.0295
Scripps,1968.958,1968,12,323.866290752351,323.4495
Scripps,1969.042,1969,1,324.621812944523,323.7195
Scripps,1969.125,1969,2,324.751303503951,323.5195
Scripps,1969.208,1969,3,325.598097362889,324.0795
Scripps,1969.292,1969,4,325.803546728972,324.0495
Scripps,1969.375,1969,5,325.841947509263,324.2295
Scripps,1969.458,1969,6,324.882346153846,324.2595
Scripps,1969.542,1969,7,323.827777739959,324.9595
Scripps,1969.625,1969,8,322.160121118012,324.7595
Scripps,1969.708,1969,9,322.508667277525,325.1495
Scripps,1969.792,1969,10,323.188895926013,324.6595
Scripps,1969.875,1969,11,324.302373563218,324.5695
Scripps,1969.958,1969,12,325.096290752351,324.6795
Scripps,1970.042,1970,1,325.709155761024,324.7795
Scripps,1970.125,1970,2,326.311303503951,325.0795
Scripps,1970.208,1970,3,326.898097362889,325.3795
Scripps,1970.292,1970,4,327.279553738318,325.5195
Scripps,1970.375,1970,5,326.539210786332,324.9195
Scripps,1970.458,1970,6,325.832346153846,325.2095
Scripps,1970.542,1970,7,324.279268550034,325.4195
Scripps,1970.625,1970,8,323.181456521739,325.7895
Scripps,1970.708,1970,9,323.23017585398,325.8795
Scripps,1970.792,1970,10,324.478895926013,325.9495
Scripps,1970.875,1970,11,325.462373563218,325.7295
Scripps,1970.958,1970,12,326.116290752351,325.6995
Scripps,1971.042,1971,1,326.819155761024,325.8895
Scripps,1971.125,1971,2,327.020635348677,325.7795
Scripps,1971.208,1971,3,327.144478024078,325.6195
Scripps,1971.292,1971,4,326.925560747664,325.1595
Scripps,1971.375,1971,5,327.379210786332,325.7595
Scripps,1971.458,1971,6,326.732346153846,326.1095
Scripps,1971.542,1971,7,325.299268550034,326.4395
Scripps,1971.625,1971,8,323.922791925466,326.5395
Scripps,1971.708,1971,9,323.491684430435,326.1495
Scripps,1971.792,1971,10,324.988895926013,326.4595
Scripps,1971.875,1971,11,326.252373563218,326.5195
Scripps,1971.958,1971,12,327.079648902821,326.5795
Scripps,1972.042,1972,1,327.395484352774,326.4795
Scripps,1972.125,1972,2,327.998630882858,326.7295
Scripps,1972.208,1972,3,327.703620007644,326.1595
Scripps,1972.292,1972,4,328.841567757009,327.0695
Scripps,1972.375,1972,5,328.501947509263,326.8895
Scripps,1972.458,1972,6,327.235265886288,326.6395
Scripps,1972.542,1972,7,325.983740980259,327.1495
Scripps,1972.625,1972,8,324.825462732919,327.4595
Scripps,1972.708,1972,9,324.991684430435,327.6495
Scripps,1972.792,1972,10,326.621354366659,328.0995
Scripps,1972.875,1972,11,327.962373563218,328.2295
Scripps,1972.958,1972,12,328.619648902821,328.1195
Scripps,1973.042,1973,1,329.189155761024,328.2595
Scripps,1973.125,1973,2,329.900635348677,328.6595
Scripps,1973.208,1973,3,330.270858685267,328.7395
Scripps,1973.292,1973,4,330.647574766355,328.8695
Scripps,1973.375,1973,5,330.916474063401,329.2895
Scripps,1973.458,1973,6,330.222346153846,329.5995
Scripps,1973.542,1973,7,328.800759360109,329.9495
Scripps,1973.625,1973,8,327.795462732919,330.4295
Scripps,1973.708,1973,9,327.66319300689,330.3295
Scripps,1973.792,1973,10,328.621354366659,330.0995
Scripps,1973.875,1973,11,329.632373563218,329.8995
Scripps,1973.958,1973,12,329.719648902821,329.2195
Scripps,1974.042,1974,1,329.999155761024,329.0695
Scripps,1974.125,1974,2,331.049967193404,329.7995
Scripps,1974.208,1974,3,331.457239346455,329.9195
Scripps,1974.292,1974,4,331.793581775701,330.0095
Scripps,1974.375,1974,5,331.533737340469,329.8995
Scripps,1974.458,1974,6,330.402346153846,329.7795
Scripps,1974.542,1974,7,329.110759360109,330.2595
Scripps,1974.625,1974,8,327.876798136646,330.5195
Scripps,1974.708,1974,9,327.576210159801,330.2595
Scripps,1974.792,1974,10,328.816271247951,330.3095
Scripps,1974.875,1974,11,329.942373563218,330.2095
Scripps,1974.958,1974,12,330.649648902821,330.1495
Scripps,1975.042,1975,1,331.049155761024,330.1195
Scripps,1975.125,1975,2,331.749967193404,330.4995
Scripps,1975.208,1975,3,332.020000668832,330.4695
Scripps,1975.292,1975,4,332.449588785047,330.6595
Scripps,1975.375,1975,5,332.411000617538,330.7695
Scripps,1975.458,1975,6,331.761372909699,331.1295
Scripps,1975.542,1975,7,329.822250170184,330.9795
Scripps,1975.625,1975,8,328.538133540373,331.1895
Scripps,1975.708,1975,9,328.716210159801,331.3995
Scripps,1975.792,1975,10,329.786271247951,331.2795
Scripps,1975.875,1975,11,330.979034482759,331.2495
Scripps,1975.958,1975,12,331.849648902821,331.3495
Scripps,1976.042,1976,1,332.399155761024,331.4695
Scripps,1976.125,1976,2,332.947962727585,331.6695
Scripps,1976.208,1976,3,333.46276199121,331.8995
Scripps,1976.292,1976,4,333.705595794393,331.9095
Scripps,1976.375,1976,5,333.296474063401,331.6695
